BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE
200604,24,1923,200604,24,1938,207665,5500891,OKLAHOMA,40,2006,April    ,Tornado,C,33,COTTON,OUN,2006-04-24 19:23:00,CST,2006-04-24 19:38:00,0,0,0,0,5K,,TRAINED SPOTTER,,,F1,5.3,200.0,5.0,SSW,RANDLETT,6.0,SE,RANDLETT,34.12,-98.5,34.12,-98.4,,"A tornado that was observed by several storm chasers and spotters touched down near Randlett on the evening on April 24,2006. Video showed that the tornado began as a dust whirl on the ground with no condensation funnel for the first few minutes. A condensation funnel eventually developed from cloud base to the ground and was described as a fat stove-pipe at times. This tornado crossed the Red River into Clay County Texas at 1938 CST (see west north Texas tornado entry) before dissipating. The tornado caused some damage in Oklahoma. A meteorologist at Sheppard Air Force Base in Wichita Falls, Texas did a survey of the damage. Numerous hardwood, mainly elm, trees were snapped or uprooted, with large limbs also downed. One large elm tree, about 2.5 foot in diameter, was snapped about 4 feet above the ground. One large tree was partially debarked. Power poles were also snapped. A few calves were also missing."
200604,24,1938,200604,24,1941,207666,5500894,TEXAS,48,2006,April    ,Tornado,C,77,CLAY,OUN,2006-04-24 19:38:00,CST,2006-04-24 19:41:00,0,0,0,0,,,STORM CHASER,,,F0,1.0,75.0,4.0,N,THORNBERRY,4.0,WNW,CHARLIE,34.12,-98.38,34.12,-98.38,,"This tornado initially touched down in Cotton County, 4.8 miles south-southwest of Randlett, Oklahoma (see Oklahoma tornado entry beginning at 1923 CST). The tornado crossed the Red River into Clay County 3.8 miles north of Thornberry. The tornado dissipated about a mile east of the river. This tornado caused some damage in Oklahoma but no damage was reported in Texas."
200604,25,1540,200604,25,1552,208428,5504780,MISSOURI,29,2006,April    ,Tornado,C,149,OREGON,SGF,2006-04-25 15:40:00,CST,2006-04-25 15:52:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,8.0,50.0,6.0,SW,ALTON,5.0,SE,ALTON,36.63,-91.48,36.65,-91.33,,A small tornado tracked eight miles across rural central Oregon County.  Only damage that occurred from this feature was minor damage to trees.
200604,25,1725,200604,25,1735,207216,5501674,VIRGINIA,51,2006,April    ,Tornado,C,169,SCOTT,MRX,2006-04-25 17:25:00,EST,2006-04-25 17:35:00,0,0,0,0,50K,,NWS STORM SURVEY,,,F0,1.5,25.0,7.0,W,WEBER CITY,5.0,W,WEBER CITY,36.6,-82.7,36.6,-82.65,,An F0 tornado touched down on Stanley Valley Road and traveled east crossing Frisco Road.  Three barns were destroyed and several trees uprooted along its 1.5 mile path.
200604,25,1808,200604,25,1820,209406,5507043,MISSOURI,29,2006,April    ,Tornado,C,155,PEMISCOT,MEG,2006-04-25 18:08:00,CST,2006-04-25 18:20:00,0,0,0,0,60K,,NWS STORM SURVEY,,,F1,15.0,100.0,5.0,NW,BRAGGADOCIO,3.0,SE,CARUTHERSVILLE,36.23,-89.9,36.15,-89.62,,"A tornado touched down 5 miles northwest of Braggadocio and traveled southeast to 3 miles southeast of Caruthersville. The tornado was not continuous as it lifted up and touched down several times. The tornado mainly affected agricultural interests and primarily produced minor damage. A weak framed house was destroyed just northwest of Braggadocio. The tornado then continued southeast into Caruthersville and affected areas one half mile south of where the April 2nd, 2006 F3 tornado occurred. A few homes suffered minor damage. A few sheds and barns were also destroyed. Straight line wind damage was also mixed in with the tornado damage."
200604,25,1810,200604,25,1820,209406,5507044,MISSOURI,29,2006,April    ,Tornado,C,155,PEMISCOT,MEG,2006-04-25 18:10:00,CST,2006-04-25 18:20:00,0,0,0,0,10K,2K,NWS STORM SURVEY,,,F0,7.0,30.0,,,STEELE,,,COTTONWOOD PT,36.1,-89.83,36.07,-89.7,,"A tornado touched down near Steele and moved southeast to Cottonwood Point. The tornado track was not continuous as it lifted up and touched down several times. The tornado mainly affected agricultural interests, damaging numerous corn crops. A few sheds and barns were also destroyed."
200604,25,1820,200604,25,1825,208869,5504323,TEXAS,48,2006,April    ,Tornado,C,131,DUVAL,CRP,2006-04-25 18:20:00,CST,2006-04-25 18:25:00,0,0,0,0,10K,,LAW ENFORCEMENT,,,F0,1.0,100.0,6.0,SE,REALITOS,7.0,SE,REALITOS,27.38,-98.47,27.38,-98.45,,"Tornado observed by law enforcement 15 miles east-northeast of Hebbronville, or roughly 6 miles southeast of Realitos.  The tornado formed near FM 260, and destroyed a 40 ft by 80 ft hay barn.  Debris from the barn struck the northwest corner of nearby home, with a board piercing through a wall, ceiling and roof of the home.  No injuries occurred."
200604,26,1305,200604,26,1317,204957,5491150,SOUTH CAROLINA,45,2006,April    ,Tornado,C,71,NEWBERRY,CAE,2006-04-26 13:05:00,EST,2006-04-26 13:17:00,0,0,0,0,70K,0,NWS STORM SURVEY,,,F0,8.0,60.0,,,PROSPERITY,8.0,ENE,PROSPERITY,34.2,-81.53,34.25,-812.05,,"A supercell produced an F0 tornado that fell trees on a home severely damaging it.  The twister also took down other trees along its path, some across railroad tracks and others across hwy 202 near I-20."
200604,26,1327,200604,26,1344,204957,5491154,SOUTH CAROLINA,45,2006,April    ,Tornado,C,39,FAIRFIELD,CAE,2006-04-26 13:27:00,EST,2006-04-26 13:44:00,0,0,0,0,,0,NWS STORM SURVEY,,,F0,12.0,60.0,10.0,SW,WINNSBORO,4.0,S,WINNSBORO,34.28,-81.22,34.33,-81.1,,"A supercell produced an F0 tornado that intermittently touched down taking trees and powerlines down along its path.  Trees and/or powerlines were down on hwys 213, 70,48,54,269, and Reservoir road."
200604,26,1423,200604,26,1424,204957,5490144,SOUTH CAROLINA,45,2006,April    ,Tornado,C,55,KERSHAW,CAE,2006-04-26 14:23:00,EST,2006-04-26 14:24:00,0,0,0,0,10K,0,NWS STORM SURVEY,,,F0,1.0,60.0,,,LUGOFF,,,LUGOFF,34.22,-80.67,34.22,-80.67,,An F0 touched down just behind a car dealership then proceeded down Alder road and severely damage a storage barn.
200604,26,1442,200604,26,1443,204957,5490145,SOUTH CAROLINA,45,2006,April    ,Tornado,C,55,KERSHAW,CAE,2006-04-26 14:42:00,EST,2006-04-26 14:43:00,0,0,0,0,0,0,NWS STORM SURVEY,,,F0,1.0,60.0,4.0,ESE,CAMDEN,5.0,ESE,CAMDEN,34.23,-803.02,34.22,-80.52,,An F0 touched down in the Charlotte-Tomlinson area and took down some trees.
200604,26,1445,200604,26,1445,206487,5498753,SOUTH CAROLINA,45,2006,April    ,Tornado,C,27,CLARENDON,CAE,2006-04-26 14:45:00,EST,2006-04-26 14:45:00,0,0,0,0,0,0,NWS STORM SURVEY,,,F0,0.2,60.0,11.0,E,MANNING,11.0,E,MANNING,33.7,-80.03,33.7,-80.03,,Storm survey found trees down along hwy 261 by an F0 tornado.  The twister continued across the county line into Williamsburg county and touched down again near Martins Crossroads.
200604,26,1755,200604,26,1755,208855,5504765,SOUTH CAROLINA,45,2006,April    ,Tornado,C,29,COLLETON,CHS,2006-04-26 17:55:00,EST,2006-04-26 17:55:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,1.5,75.0,10.0,WSW,WALTERBORO,8.0,WSW,WALTERBORO,32.85,-80.8,32.85,-80.78,,Tornado touched down briefly about 9.5 miles WSW of Walterboro in Colleton County at 655 PM EDT.  The tornado touched down several additional times briefly as it traveled ESE 1.5 miles.  The tornado lifted for the last time 8 miles WSW of Walterboro at 658 PM EDT.  The Tornado uprooted and snapped off numerous large trees with one falling on and crushing a vehicle and another landing on a lawn tractor.  A trampoline was tossed 100 feet...several screens and a screen door were blown off a house and could not be found.  There was also shingle damage and minor roof damage to the house.  A haybarn was also damaged.  Winds were estimated between 80 and 90 mph.
200604,26,1812,200604,26,1812,208855,5504767,SOUTH CAROLINA,45,2006,April    ,Tornado,C,35,DORCHESTER,CHS,2006-04-26 18:12:00,EST,2006-04-26 18:12:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.1,80.0,5.0,SSE,GIVHANS,5.0,SSE,GIVHANS,32.95,-801.13,32.95,-801.13,,Tornado touched down 5 miles SSE of Givhans at 712 PM EDT and traveled about 500 yards along Walterboro Road before lifting.  The tornado uprooted or snapped off numerous large trees with one falling on a tractor trailer.  Large limbs were also broken off.  The maximum width of the tornado was 80 yards with winds estimated between 60 and 70 mph.
200604,26,1822,200604,26,1822,208855,5504766,SOUTH CAROLINA,45,2006,April    ,Tornado,C,35,DORCHESTER,CHS,2006-04-26 18:22:00,EST,2006-04-26 18:22:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,0.1,40.0,,,SUMMERVILLE,,,SUMMERVILLE,33.02,-80.18,33.02,-80.18,,Tornado occurred in the Iron Gate Subdivision in Summerville.  This tornado touched down about 722 PM EDT and traveled NE about 100 yards before lifting.  The tornado uprooted and snapped off numerous trees...tore off shingles...ripped off siding...and blew down a fence.  A tree branch fell into a side door on a garage and knocked the door open.  The wind from the tornado entered the garage through this door and partially pushed out the garage door.  Maximum width of the tornado was 40 yards with estimated winds of 75 to 85 mph.
200604,26,1854,200604,26,1900,208854,5504763,SOUTH CAROLINA,45,2006,April    ,Tornado,C,15,BERKELEY,CHS,2006-04-26 18:54:00,EST,2006-04-26 19:00:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,5.0,200.0,7.0,E,HUGER,12.0,E,HUGER,33.07,-794.0,33.07,-793.07,,Tornado snapped off large trees and broke off large tree limbs in the Francis Marion National Forest.  Tornado touched down about 7 miles east of Huger at 754 pm and traveled East near 5 miles before dissipating about 4 miles north of Awendaw in Charleston County at 803 pm.  The tornado was rated low end F1 with winds in the 75 to 85 mph range and at the widest point was 200 yards wide.
200604,26,1900,200604,26,1903,208854,5504764,SOUTH CAROLINA,45,2006,April    ,Tornado,C,19,CHARLESTON,CHS,2006-04-26 19:00:00,EST,2006-04-26 19:03:00,0,0,0,0,,,NWS STORM SURVEY,,,F1,5.0,200.0,5.0,NW,AWENDAW,4.0,N,AWENDAW,33.07,-79.68,33.07,-79.62,,Tornado snapped off large trees and broke off large tree limbs in the Francis Marion National Forest.  Tornado touched down about 7 miles east of Huger at 754 pm and traveled East near 5 miles before dissipating about 4 miles north of Awendaw in Charleston County at 803 pm.  The tornado was rated low end F1 with winds in the 75 to 85 mph range and at the widest point was 200 yards wide.
200604,28,1440,200604,28,1445,208581,5503995,NORTH DAKOTA,38,2006,April    ,Tornado,C,45,LA MOURE,BIS,2006-04-28 14:40:00,CST,2006-04-28 14:45:00,0,0,0,0,,,GENERAL PUBLIC,,,F0,0.4,25.0,9.0,SE,MARION,9.0,SE,MARION,46.5,-98.2,46.5,-98.2,,"Public reported the tornado in a field. No damage as the tornado turned in the field striking no objects other than the ground. The report was that the tornado completely lifted back into the thunderstorm (cumulonimbus) cloud. A seperate tornado formed in the same area of LaMoure County 19 minutes later. See StormData Tornado entry from 1504 CST April 28, 2006 for LaMoure County."
200604,28,1504,200604,28,1512,208582,5503996,NORTH DAKOTA,38,2006,April    ,Tornado,C,45,LA MOURE,BIS,2006-04-28 15:04:00,CST,2006-04-28 15:12:00,0,0,0,0,,,LAW ENFORCEMENT,,,F0,0.5,60.0,11.0,NE,LA MOURE,11.0,NE,LA MOURE,46.47,-98.13,46.45,-98.15,,"In response to the tornado report from 1440 CST in LaMoure County, sheriff's deputies were dispatched to the area. Deputies reported a multiple vortex tornado with three to four votices dancing around (rotating around) a common center. The vortices were in a field and hit no objects other than the ground."
200604,28,1535,200604,28,1545,209149,5502807,NORTH DAKOTA,38,2006,April    ,Tornado,C,81,SARGENT,FGF,2006-04-28 15:35:00,CST,2006-04-28 15:45:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,2.5,50.0,2.0,N,STIRUM,5.0,W,GWINNER,46.25,-97.8,46.23,-97.75,,Brief and intermittent touchdowns occurred along the damage track through open fields.  The wall cloud structure continued east and passed over Gwinner around 1620 CST.  Dust was observed to swirl up into the wall cloud from the top of the Gwinner grain elevator.
200604,28,1625,200604,28,1626,206730,5496382,TEXAS,48,2006,April    ,Tornado,C,433,STONEWALL,LUB,2006-04-28 16:25:00,CST,2006-04-28 16:26:00,0,0,0,0,0,0,LAW ENFORCEMENT,,,F0,0.1,50.0,1.0,SE,PEACOCK,1.0,SE,PEACOCK,33.17,-100.38,33.17,-100.38,"
April 28 Severe Thunderstorm Event Summary:  Scattered thunderstorms developed over the extreme southern Texas Panhandle and the rolling plains during the afternoon hours of the 28th. These storms produced damaging hail up to the size of half dollars and a brief tornado. Several organized multicell and supercell storms were observed. A weak and short-lived tornado formed under an explosively developing and severe updraft in Stonewall County. The only damage to be reported as a result of the severe weather event occured in Cottle County. There heavy rainfall and large hail damaged the interior of a home that was exposed due to ongoing roof repairs.","Local law enforcement officials reported that a tornado developed beneath a rapidly intensifying severe thunderstorm over west-central Stonewall County. A deputy observed a high-based but well-developed funnel cloud. Dust was observed beneath the funnel, and the debris cloud was seen briefly connecting to the cloud base. The tornado quickly dissipated while remaining in open rangeland, and no damage resulted."
200604,28,1702,200604,28,1702,207662,5501853,OKLAHOMA,40,2006,April    ,Tornado,C,55,GREER,OUN,2006-04-28 17:02:00,CST,2006-04-28 17:02:00,0,0,0,0,,,STORM CHASER,,,F0,0.4,40.0,5.0,N,MANGUM,5.0,N,MANGUM,34.95,-99.5,34.95,-99.5,,"A brief tornado was seen by several storm chasers and a television crew. This tornado touched down north of Mangum, near Highway 283. No damage was reported."
200604,28,2018,200604,28,2018,209141,5502097,TEXAS,48,2006,April    ,Tornado,C,281,LAMPASAS,FWD,2006-04-28 20:18:00,CST,2006-04-28 20:18:00,0,0,0,0,,,LAW ENFORCEMENT,,,F0,0.1,25.0,9.0,NW,KEMPNER,9.0,NW,KEMPNER,31.18,-98.1,31.18,-98.1,,Over open country; no damage reported.
200604,28,2038,200604,28,2038,209141,5502101,TEXAS,48,2006,April    ,Tornado,C,497,WISE,FWD,2006-04-28 20:38:00,CST,2006-04-28 20:38:00,0,0,0,0,,,EMERGENCY MANAGER,,,F0,0.1,25.0,7.0,SW,BOYD,7.0,SW,BOYD,33.02,-97.67,33.02,-97.67,,No damage was reported.
200604,28,2045,200604,28,2047,209141,5502170,TEXAS,48,2006,April    ,Tornado,C,497,WISE,FWD,2006-04-28 20:45:00,CST,2006-04-28 20:47:00,0,0,0,0,20K,,NEWSPAPER,,,F1,0.4,40.0,1.0,W,AURORA,1.0,W,AURORA,33.07,-97.52,33.07,-97.52,,A tornado reportedly touched down along FM 4668 just west of Aurora.  Trained spotters reported damage to a home under construction and to several trees.  Volunteer firefighters also reported seeing debris.
200604,28,2205,200604,28,2206,209141,5502168,TEXAS,48,2006,April    ,Tornado,C,121,DENTON,FWD,2006-04-28 22:05:00,CST,2006-04-28 22:06:00,0,0,0,0,,,NEWSPAPER,,,F0,0.2,10.0,,,PILOT PT,,,PILOT PT,33.4,-96.97,33.4,-96.97,,The Pilot Point Fire Department reported a tornado touched down near the intersection of FM 455 and Massey Road.  No damage was reported.
200604,28,2320,200604,28,2320,209141,5502107,TEXAS,48,2006,April    ,Tornado,C,309,MCLENNAN,FWD,2006-04-28 23:20:00,CST,2006-04-28 23:20:00,0,0,0,0,200K,,EMERGENCY MANAGER,50.0,ES,F1,0.8,50.0,,,WACO,,,WACO,31.55,-97.15,31.55,-97.15,,"The National Weather Service in Fort Worth conducted a damage survey of the tornado that occurred in eastern Waco.  Damage was first noted south of Kendall Lane, approximately 1.25 miles west of Loop 340.  The tornado partially collapsed a two story house and damaged two other houses and numerous barns and outbuildings as it moved north-northeast between Kendall Lane and Orchard Lane.  Several trees were also knocked down.  The tornado dissipated north of Orchard Lane and deposited debris in a field to the north.  Two people were injured as well as several horses."
200604,29,252,200604,29,253,209142,5502176,TEXAS,48,2006,April    ,Tornado,C,467,VAN ZANDT,FWD,2006-04-29 02:52:00,CST,2006-04-29 02:53:00,0,0,0,0,10K,,NWS STORM SURVEY,,,F0,0.5,50.0,1.0,SSW,CANTON,1.0,SE,CANTON,32.53,-95.87,32.55,-95.87,,"A damage survey conducted by the National Weather Service in Fort Worth indicated that a short-lived F0 tornado developed on the south and southeast sides of the city of Canton.  Significant tree damage was noted on the south side of the city, and a very large tree was uprooted near the intersection of Jack and Elm Streets.  The tornado moved northeast across Highway 19 and dissipated west of Highway 64.  Numerous trees were downed in a neighborhood east of Highway 19 and north of Highway 243.  The damage path suggested that the tornado dissipated in an area roughly 200 yards northeast of the intersection of Goshen and Pecan Streets in Canton."
200604,29,455,200604,29,547,208927,5502330,TEXAS,48,2006,April    ,Tornado,C,339,MONTGOMERY,HGX,2006-04-29 04:55:00,CST,2006-04-29 05:47:00,0,0,0,0,20K,,NEWSPAPER,,,F0,0.2,20.0,6.0,NW,CONROE,6.0,NW,CONROE,30.38,-95.52,30.38,-95.52,,Tornado downed trees and ripped siding from homes.
200604,29,600,200604,29,603,208923,5502230,TEXAS,48,2006,April    ,Tornado,C,291,LIBERTY,HGX,2006-04-29 06:00:00,CST,2006-04-29 06:03:00,0,0,0,0,5K,,LAW ENFORCEMENT,,,F0,0.2,20.0,6.0,N,CLARK,6.0,N,CLARK,30.48,-94.75,30.48,-94.75,,Tornado downed trees and power lines along CR2863 in the Horseshoe Lakes Estates Subdivision near Rye.
200604,29,626,200604,29,630,208923,5502232,TEXAS,48,2006,April    ,Tornado,C,373,POLK,HGX,2006-04-29 06:26:00,CST,2006-04-29 06:30:00,0,0,0,0,200K,,LAW ENFORCEMENT,,,F0,0.2,20.0,,,SEGNO,,,SEGNO,30.57,-94.68,30.57,-94.68,,"Tornado in Taylor Lake Estates impacted 52 homes (8 had major damage and 15 had minor damage). The tornado also lifted off a patio roof, tore trees down, and picked up and displaced a travel trailer near FM 2610."
200604,29,635,200604,29,638,208923,5502231,TEXAS,48,2006,April    ,Tornado,C,407,SAN JACINTO,HGX,2006-04-29 06:35:00,CST,2006-04-29 06:38:00,4,0,0,0,100K,,NWS STORM SURVEY,,,F2,1.0,30.0,,,COLDSPRING,,,COLDSPRING,30.6,-95.15,30.6,-95.15,,Tornado in the Coldspring Terrace Subdivision along Lake Livingston. Four injuries in two homes that received major damage.
200604,29,820,200604,29,823,208928,5502331,TEXAS,48,2006,April    ,Tornado,C,201,HARRIS,HGX,2006-04-29 08:20:00,CST,2006-04-29 08:23:00,0,0,0,0,28K,,NEWSPAPER,,,F0,0.2,20.0,,,CEDAR BAYOU,,,CEDAR BAYOU,29.77,-94.93,29.77,-94.93,,Tornado downed trees and flipped over a horse trailer.
200604,29,915,200604,29,917,208923,5502233,TEXAS,48,2006,April    ,Tornado,C,291,LIBERTY,HGX,2006-04-29 09:15:00,CST,2006-04-29 09:17:00,0,0,0,0,60K,,NWS STORM SURVEY,,,F1,0.7,25.0,4.0,SSE,LIBERTY,4.0,SSE,LIBERTY,30.02,-94.77,30.02,-94.77,,Tornado caused extensive damage along CR 143 off of FM 563. Major roof damage to area homes with numerous trees and power lines down.
200604,29,955,200604,29,955,207861,5499542,TEXAS,48,2006,April    ,Tornado,C,199,HARDIN,LCH,2006-04-29 09:55:00,CST,2006-04-29 09:55:00,0,0,0,0,10K,,LAW ENFORCEMENT,,,F0,1.0,10.0,4.0,SSW,KOUNTZE,3.0,SSW,KOUNTZE,30.32,-94.35,30.33,-94.33,"A small tornado touched down in rural areas of Hardin County, along highway 326 and Langham Road. Damage was confiened to trees and power lines.",
200604,29,1650,200604,29,1650,207870,5499625,LOUISIANA,22,2006,April    ,Tornado,C,55,LAFAYETTE,LCH,2006-04-29 16:50:00,CST,2006-04-29 16:50:00,0,0,0,0,50K,,BROADCAST MEDIA,,,F0,0.2,10.0,6.0,NNE,LAFAYETTE,6.0,NNE,LAFAYETTE,30.3,-91.98,30.3,-91.98,A small tornado briefly touched down near Gloria Switch Road. Several oak trees split in half and a mobile home flipped over. Several homes were damaged by flying debris.,
200604,30,939,200604,30,939,207635,5501384,MISSOURI,29,2006,April    ,Tornado,C,133,MISSISSIPPI,PAH,2006-04-30 09:39:00,CST,2006-04-30 09:39:00,0,0,0,0,,,LAW ENFORCEMENT,,,F0,0.2,50.0,2.0,N,EAST PRAIRIE,2.0,N,EAST PRAIRIE,36.82,-89.38,36.82,-89.38,,"A landspout between Anniston and East Prairie was witnessed by law enforcement officers. A photograph taken by a resident near East Prairie showed a rope-like funnel extending below a tree line in the distance. The area was open farmland, and no damage was reported."
200604,30,1515,200604,30,1517,208085,5500479,ILLINOIS,17,2006,April    ,Tornado,C,107,LOGAN,ILX,2006-04-30 15:15:00,CST,2006-04-30 15:17:00,0,0,0,0,,,EMERGENCY MANAGER,,,F0,0.7,50.0,3.0,SE,LINCOLN,3.0,ESE,LINCOLN,40.12,-89.33,40.13,-89.32,,A tornado briefly touched down.  No damage was reported.
200604,30,1758,200604,30,1758,207627,5501376,MISSOURI,29,2006,April    ,Tornado,C,143,NEW MADRID,PAH,2006-04-30 17:58:00,CST,2006-04-30 17:58:00,0,0,0,0,,,TRAINED SPOTTER,,,F0,0.2,50.0,2.0,N,GIDEON,2.0,N,GIDEON,36.48,-89.92,36.48,-89.92,,The brief tornado touchdown was reported by a trained spotter in open farmland.
200605,2,435,200605,2,436,209644,5507020,KENTUCKY,21,2006,May      ,Tornado,C,93,HARDIN,LMK,2006-05-02 04:35:00,EST,2006-05-02 04:36:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,0.7,50.0,1.0,NE,FLINT HILL,2.0,NE,FLINT HILL,37.52,-85.98,37.52,-85.97,,A line of thunderstorms produced an F0 tornado that did some tree damage over southern Hardin County.
200605,2,1500,200605,2,1505,210559,5510630,LOUISIANA,22,2006,May      ,Tornado,C,93,ST. JAMES,LIX,2006-05-02 15:00:00,CST,2006-05-02 15:05:00,0,0,0,0,1K,,NEWSPAPER,,,F0,0.2,25.0,,,VACHERIE,,,VACHERIE,30.0,-90.72,30.0,-90.72,,A weak tornado caused minor damage to the exterior of a building.
200605,2,1610,200605,2,1612,210374,5509967,TEXAS,48,2006,May      ,Tornado,C,335,MITCHELL,MAF,2006-05-02 16:10:00,CST,2006-05-02 16:12:00,0,0,0,0,10K,0,TRAINED SPOTTER,,,F0,0.1,30.0,2.0,SE,WESTBROOK,2.0,SE,WESTBROOK,32.33,-101.0,32.33,-101.0,,"
The first tornado to impact Mitchell County was located about two miles southeast of Westbrook. Several mesquite trees were found to be sheared off and damaged near the top. Two power poles were found on the ground, split about six feet from the bottom. A large water trough was displaced by the tornadic inflow winds, and rolled for just over one mile."
200605,2,1611,200605,2,1628,210320,5504873,TEXAS,48,2006,May      ,Tornado,C,345,MOTLEY,LUB,2006-05-02 16:11:00,CST,2006-05-02 16:28:00,0,0,0,0,0,0,STORM CHASER,,,F0,2.8,30.0,8.0,SSW,MATADOR,6.0,S,MATADOR,33.9,-100.87,33.93,-100.82,"
May 2 Severe Thunderstorm Event Summary...Severe storms developed along a dryline over the extreme southeastern panhandle and the Rolling Plains of west Texas during the late afternoon of the 2nd. Numerous reports of large hail up to the size of golfballs were received, along with a few reports of damaging thunderstorm winds and at least one weak tornado. The community of Turkey (southwestern Hall County) sustained damage from wind-driven hail. Reports indicated that windows were broken and that some roofs and vehicles were damaged.","Several storm chasers photographed a well-developed and long-lived landspout tornado between Roaring Springs and Matador. The tornado remained in open fields near Texas Highway 70. Although the tornado persisted for more than fifteen minutes, no damage resulted."
200605,2,1612,200605,2,1614,210374,5509965,TEXAS,48,2006,May      ,Tornado,C,335,MITCHELL,MAF,2006-05-02 16:12:00,CST,2006-05-02 16:14:00,0,0,0,0,5K,0,TRAINED SPOTTER,,,F1,0.1,30.0,5.0,SE,WESTBROOK,5.0,SE,WESTBROOK,32.3,-100.95,32.3,-100.95,,"
A second tornado rolled a large hay baler (weighing approximately a ton) a distance of 100 feet by tornadic winds across Farm to Market Road 670, leaving numerous scar marks along the pavement. The width of this tornado was estimated to be 30 yards, with a path length of 100 yards."
200605,2,1620,200605,2,1625,210374,5509966,TEXAS,48,2006,May      ,Tornado,C,335,MITCHELL,MAF,2006-05-02 16:20:00,CST,2006-05-02 16:25:00,0,0,0,0,15K,0,TRAINED SPOTTER,,,F1,0.1,30.0,9.0,SW,COLORADO CITY,9.0,SW,COLORADO CITY,32.3,-100.97,32.3,-100.97,,"
A third tornado formed nine miles southwest of Colorado City along Texas Highway 163. Extensive tree and structural damage was found at a residence on the west side of the road. Several large trees were uprooted or heavily damaged. A grass seeder weighing approximately 150 pounds was carried a distance of 50 feet. Also, extensive damage to a barn and storage shed were found at the residence."
200605,2,1719,200605,2,1725,212089,5512846,SOUTH DAKOTA,46,2006,May      ,Tornado,C,77,KINGSBURY,FSD,2006-05-02 17:19:00,CST,2006-05-02 17:25:00,0,0,0,0,.05M,,TRAINED SPOTTER,,,F1,2.1,100.0,4.0,N,LAKE PRESTON,4.0,NE,LAKE PRESTON,44.42,-97.37,44.4,-97.32,,"A tornado destroyed three calf shelters and two hog shelters, killing two cows and about a dozen hogs. The tornado also lifted a calf feeder 50 feet and rolled it 200 yards, and damaged grain bins. The tornado was well observed and photographed, and was classified as a landspout type of tornado."
200605,2,1810,200605,2,1810,211214,5507880,TEXAS,48,2006,May      ,Tornado,C,197,HARDEMAN,OUN,2006-05-02 18:10:00,CST,2006-05-02 18:10:00,0,0,0,0,,,STORM CHASER,,,F0,0.2,60.0,3.0,NNE,CHILLICOTHE,3.0,NNE,CHILLICOTHE,34.28,-99.48,34.28,-99.48,,A slow moving tornado was observed by storm chasers for about 30 seconds. No known damage.
200605,3,1257,200605,3,1300,211461,5509024,MISSOURI,29,2006,May      ,Tornado,C,149,OREGON,SGF,2006-05-03 12:57:00,CST,2006-05-03 13:00:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,2.0,20.0,14.0,ESE,ALTON,16.0,ESE,ALTON,36.6,-91.17,36.6,-91.13,,"A National Weather Service storm survey revealed that a weak tornado tracked through a highly remote and wooded area of eastern Oregon County.  The tornado initially touched down three miles east of Riverton near County Road 152 just north of Highway 160, and moved two miles east.  Intermitten minor tree damage was found along the 20 yard wide path."
200605,3,1453,200605,3,1505,211474,5509120,KANSAS,20,2006,May      ,Tornado,C,11,BOURBON,SGF,2006-05-03 14:53:00,CST,2006-05-03 15:05:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,4.0,50.0,4.0,W,GARLAND,,,GARLAND,37.73,-94.7,37.73,-94.63,,"A National Weather Service storm survey revealed that a tornado touched down west of Garland and tracked across the Kansas and Missouri state line near Garland, eventually tracking to near Bronaugh Misosuri.  This tornado caused weak intermittent damage to trees along its path."
200605,3,1505,200605,3,1520,211475,5509121,MISSOURI,29,2006,May      ,Tornado,C,217,VERNON,SGF,2006-05-03 15:05:00,CST,2006-05-03 15:20:00,0,0,0,0,,,NWS STORM SURVEY,,,F0,7.0,50.0,16.0,SW,NEVADA,2.0,NW,BRONAUGH,37.67,-94.57,37.7,-94.52,,"This tornado is a continuation of the Bourbon County, Kansas tornado.  A National Weather Service storm survey revealed that a weak tornado tracked out of Kansas and into rural western Vernon County.  The tornado caused weak intermittent tree damage along its path."
