EVENT_TYPE,TOKEN,QUERY_RELATIVE_POSITION,TOTAL_QUERY_COUNT,TOKEN_RATIO_BEFORE_AFTER_EVENT
Tornado,urban,Before,102,0.000542328182988
Tornado,teacher,Before,102,0.000542328182988
Tornado,themes,Before,102,0.000542328182988
Tornado,clubs,After,104,0.000541593325904
Tornado,estate,After,104,0.000541593325904
Tornado,electric,After,104,0.000541593325904
Tornado,food,After,104,0.000541593325904
Tornado,training,After,104,0.000541593325904
Tornado,property,After,104,0.000541593325904
Tornado,doctors,After,104,0.000541593325904
Tornado,inch,Before,101,0.000537011240017
Tornado,truck,Before,101,0.000537011240017
Tornado,cards,After,103,0.00053638569777
Tornado,list,After,103,0.00053638569777
Tornado,camps,After,103,0.00053638569777
Tornado,doctor,After,103,0.00053638569777
Tornado,meaning,After,103,0.00053638569777
Tornado,down,After,103,0.00053638569777
Tornado,chicken,After,103,0.00053638569777
Tornado,beverly,Before,100,0.000531694297047
Tornado,booty,Before,100,0.000531694297047
Tornado,game,Before,100,0.000531694297047
Tornado,water,After,102,0.000531178069636
Tornado,days,After,102,0.000531178069636
Tornado,christine,After,102,0.000531178069636
Tornado,teacher,After,102,0.000531178069636
Tornado,coloring,After,102,0.000531178069636
Tornado,stucco,Before,99,0.000526377354077
Tornado,drug,Before,99,0.000526377354077
Tornado,lawn,Before,99,0.000526377354077
Tornado,size,After,101,0.000525970441503
Tornado,train,After,101,0.000525970441503
Tornado,mass,After,101,0.000525970441503
Tornado,sheets,Before,98,0.000521060411106
Tornado,cleveland,Before,98,0.000521060411106
Tornado,address,Before,98,0.000521060411106
Tornado,seven,Before,98,0.000521060411106
Tornado,national,After,100,0.000520762813369
Tornado,earth,After,100,0.000520762813369
Tornado,star,After,100,0.000520762813369
Tornado,children,After,100,0.000520762813369
Tornado,april,After,100,0.000520762813369
Tornado,orleans,After,100,0.000520762813369
Tornado,banana,After,100,0.000520762813369
Tornado,contacts,After,100,0.000520762813369
Tornado,own,After,100,0.000520762813369
Tornado,medications,After,100,0.000520762813369
Tornado,white,After,100,0.000520762813369
Tornado,dodge,Before,97,0.000515743468136
Tornado,bank,Before,97,0.000515743468136
Tornado,sunday,Before,97,0.000515743468136
Tornado,drink,Before,97,0.000515743468136
Tornado,alabama,Before,97,0.000515743468136
Tornado,orbitz,After,99,0.000515555185235
Tornado,pop,After,99,0.000515555185235
Tornado,video,Before,96,0.000510426525165
Tornado,mount,After,98,0.000510347557102
Tornado,party,After,98,0.000510347557102
Tornado,science,After,98,0.000510347557102
Tornado,one,After,98,0.000510347557102
Tornado,tape,After,98,0.000510347557102
Tornado,drug,After,98,0.000510347557102
Tornado,maryland,After,97,0.000505139928968
Tornado,battery,After,97,0.000505139928968
Tornado,porn,After,97,0.000505139928968
Tornado,clips,After,96,0.000499932300834
Tornado,eckerd,After,96,0.000499932300834
Tornado,backgrounds,After,96,0.000499932300834
Tornado,site,After,96,0.000499932300834
Tornado,civil,Before,94,0.000499792639224
Tornado,resume,Before,94,0.000499792639224
Tornado,talk,Before,94,0.000499792639224
Tornado,engine,Before,94,0.000499792639224
Tornado,realty,Before,94,0.000499792639224
Tornado,baked,Before,94,0.000499792639224
Tornado,word,Before,94,0.000499792639224
Tornado,dresses,After,95,0.000494724672701
Tornado,live,After,95,0.000494724672701
Tornado,woman,After,95,0.000494724672701
Tornado,historic,Before,93,0.000494475696254
Tornado,public,Before,93,0.000494475696254
Tornado,models,Before,93,0.000494475696254
Tornado,poems,After,94,0.000489517044567
Tornado,products,After,94,0.000489517044567
Tornado,hockey,After,94,0.000489517044567
Tornado,today,After,94,0.000489517044567
Tornado,americana,After,94,0.000489517044567
Tornado,pattern,After,94,0.000489517044567
Tornado,space,After,94,0.000489517044567
Tornado,herald,After,94,0.000489517044567
Tornado,eating,After,94,0.000489517044567
Tornado,federal,After,94,0.000489517044567
Tornado,guidelines,Before,92,0.000489158753283
Tornado,development,Before,92,0.000489158753283
Tornado,services,Before,92,0.000489158753283
Tornado,springfield,Before,92,0.000489158753283
Tornado,housing,Before,92,0.000489158753283
Tornado,exchange,Before,92,0.000489158753283
Tornado,records,After,93,0.000484309416433
Tornado,brown,After,93,0.000484309416433
Tornado,flat,After,93,0.000484309416433
Tornado,pack,After,93,0.000484309416433
Tornado,numbers,After,93,0.000484309416433
Tornado,used,Before,91,0.000483841810313
Tornado,clipart,Before,91,0.000483841810313
Tornado,boat,Before,91,0.000483841810313
Tornado,mail,Before,91,0.000483841810313
Tornado,sample,Before,91,0.000483841810313
Tornado,dont,Before,91,0.000483841810313
Tornado,vegas,Before,91,0.000483841810313
Tornado,alcohol,After,92,0.0004791017883
Tornado,ford,After,92,0.0004791017883
Tornado,hidden,After,92,0.0004791017883
Tornado,recipe,After,92,0.0004791017883
Tornado,online,After,92,0.0004791017883
Tornado,islands,After,92,0.0004791017883
Tornado,hunter,Before,90,0.000478524867342
Tornado,handle,Before,90,0.000478524867342
Tornado,seattle,Before,90,0.000478524867342
Tornado,games,Before,90,0.000478524867342
Tornado,ass,Before,90,0.000478524867342
Tornado,juice,Before,90,0.000478524867342
Tornado,digital,After,91,0.000473894160166
Tornado,social,After,91,0.000473894160166
Tornado,hair,After,91,0.000473894160166
Tornado,bull,After,91,0.000473894160166
Tornado,fucking,After,91,0.000473894160166
Tornado,tight,After,91,0.000473894160166
Tornado,chevy,After,91,0.000473894160166
Tornado,many,Before,89,0.000473207924372
Tornado,lutheran,Before,89,0.000473207924372
Tornado,chickens,After,90,0.000468686532032
Tornado,oil,After,90,0.000468686532032
Tornado,bluemedicarerx,After,90,0.000468686532032
Tornado,health,After,90,0.000468686532032
Tornado,tattoo,After,90,0.000468686532032
Tornado,activity,After,90,0.000468686532032
Tornado,was,After,90,0.000468686532032
Tornado,soundtrack,After,90,0.000468686532032
Tornado,elementary,After,90,0.000468686532032
Tornado,orange,After,90,0.000468686532032
Tornado,card,Before,88,0.000467890981401
Tornado,wilsons,Before,88,0.000467890981401
Tornado,oklahoma,Before,88,0.000467890981401
Tornado,heat,Before,88,0.000467890981401
Tornado,poor,Before,88,0.000467890981401
Tornado,mind,Before,88,0.000467890981401
Tornado,tables,Before,88,0.000467890981401
Tornado,cycle,Before,88,0.000467890981401
Tornado,state,Before,88,0.000467890981401
Tornado,own,Before,88,0.000467890981401
Tornado,mclarty,Before,88,0.000467890981401
Tornado,rocks,Before,88,0.000467890981401
Tornado,africa,Before,88,0.000467890981401
Tornado,cemetary,Before,88,0.000467890981401
Tornado,price,After,89,0.000463478903898
Tornado,take,After,89,0.000463478903898
Tornado,humans,After,89,0.000463478903898
Tornado,red,After,89,0.000463478903898
Tornado,protein,After,89,0.000463478903898
Tornado,place,After,89,0.000463478903898
Tornado,pay,Before,87,0.000462574038431
Tornado,problems,Before,87,0.000462574038431
Tornado,nyc,Before,87,0.000462574038431
Tornado,boys,Before,87,0.000462574038431
Tornado,iron,After,88,0.000458271275765
Tornado,amounts,After,88,0.000458271275765
Tornado,river,After,88,0.000458271275765
Tornado,green,After,88,0.000458271275765
Tornado,falls,After,88,0.000458271275765
Tornado,ups,After,88,0.000458271275765
Tornado,horses,After,88,0.000458271275765
Tornado,rush,After,88,0.000458271275765
Tornado,alaska,After,88,0.000458271275765
Tornado,songs,After,88,0.000458271275765
Tornado,venice,After,88,0.000458271275765
Tornado,plus,After,88,0.000458271275765
Tornado,clubs,Before,86,0.00045725709546
Tornado,pearl,Before,86,0.00045725709546
Tornado,airlines,Before,86,0.00045725709546
Tornado,more,Before,86,0.00045725709546
Tornado,records,Before,86,0.00045725709546
Tornado,angeles,Before,86,0.00045725709546
Tornado,road,After,87,0.000453063647631
Tornado,building,After,87,0.000453063647631
Tornado,austin,After,87,0.000453063647631
Tornado,pool,Before,85,0.00045194015249
Tornado,custom,Before,85,0.00045194015249
Tornado,review,Before,85,0.00045194015249
Tornado,live,Before,85,0.00045194015249
Tornado,mutual,Before,85,0.00045194015249
Tornado,nextel,Before,85,0.00045194015249
Tornado,tires,Before,85,0.00045194015249
Tornado,shed,Before,85,0.00045194015249
Tornado,columbia,Before,85,0.00045194015249
Tornado,program,Before,85,0.00045194015249
Tornado,download,Before,85,0.00045194015249
Tornado,force,After,86,0.000447856019497
Tornado,courses,After,86,0.000447856019497
Tornado,teen,After,86,0.000447856019497
Tornado,female,After,86,0.000447856019497
Tornado,camp,After,86,0.000447856019497
Tornado,orlando,After,86,0.000447856019497
Tornado,command,After,86,0.000447856019497
Tornado,pizza,After,86,0.000447856019497
Tornado,prom,After,86,0.000447856019497
Tornado,offical,Before,84,0.000446623209519
Tornado,results,Before,84,0.000446623209519
Tornado,dental,Before,84,0.000446623209519
Tornado,allen,Before,84,0.000446623209519
Tornado,arizona,Before,84,0.000446623209519
Tornado,marriot,Before,84,0.000446623209519
Tornado,under,Before,84,0.000446623209519
Tornado,negative,Before,84,0.000446623209519
Tornado,jersey,Before,84,0.000446623209519
Tornado,usmaedu,Before,84,0.000446623209519
Tornado,work,Before,84,0.000446623209519
Tornado,beyonce,Before,84,0.000446623209519
Tornado,weight,Before,84,0.000446623209519
Tornado,greater,Before,84,0.000446623209519
Tornado,vermont,Before,84,0.000446623209519
Tornado,doctors,Before,84,0.000446623209519
Tornado,reviews,After,85,0.000442648391364
Tornado,flags,After,85,0.000442648391364
Tornado,william,After,85,0.000442648391364
Tornado,pregnant,After,85,0.000442648391364
Tornado,teaching,After,85,0.000442648391364
Tornado,labor,After,85,0.000442648391364
Tornado,banks,After,85,0.000442648391364
Tornado,quotes,After,85,0.000442648391364
Tornado,battle,After,85,0.000442648391364
Tornado,access,After,85,0.000442648391364
Tornado,plant,After,85,0.000442648391364
Tornado,hanover,After,85,0.000442648391364
Tornado,acls,After,85,0.000442648391364
Tornado,sox,Before,83,0.000441306266549
Tornado,cameron,Before,83,0.000441306266549
Tornado,gov,Before,83,0.000441306266549
Tornado,shannon,Before,83,0.000441306266549
Tornado,ticket,Before,83,0.000441306266549
Tornado,street,Before,83,0.000441306266549
Tornado,forms,Before,83,0.000441306266549
Tornado,spot,Before,83,0.000441306266549
Tornado,ride,After,84,0.00043744076323
Tornado,round,After,84,0.00043744076323
Tornado,rose,After,84,0.00043744076323
Tornado,roller,After,84,0.00043744076323
Tornado,wisconsin,After,84,0.00043744076323
Tornado,fort,After,84,0.00043744076323
Tornado,private,After,84,0.00043744076323
Tornado,circus,After,84,0.00043744076323
Tornado,midland,After,84,0.00043744076323
Tornado,comet,After,84,0.00043744076323
Tornado,like,After,84,0.00043744076323
Tornado,bridge,After,84,0.00043744076323
Tornado,spray,After,84,0.00043744076323
Tornado,bristol,After,84,0.00043744076323
Tornado,allergies,After,84,0.00043744076323
Tornado,pharmaceuticals,Before,82,0.000435989323579
Tornado,clay,Before,82,0.000435989323579
Tornado,domestic,Before,82,0.000435989323579
Tornado,atm,Before,82,0.000435989323579
Tornado,gen,Before,82,0.000435989323579
Tornado,mercy,Before,82,0.000435989323579
Tornado,essays,Before,82,0.000435989323579
Tornado,diamond,Before,82,0.000435989323579
Tornado,mla,Before,82,0.000435989323579
Tornado,lanett,Before,82,0.000435989323579
Tornado,brookline,Before,82,0.000435989323579
Tornado,ines,Before,82,0.000435989323579
Tornado,morrow,Before,82,0.000435989323579
Tornado,trailors,Before,82,0.000435989323579
Tornado,exemptions,Before,82,0.000435989323579
Tornado,twilight,Before,82,0.000435989323579
Tornado,joy,Before,82,0.000435989323579
Tornado,llamas,Before,82,0.000435989323579
Tornado,anthonys,Before,82,0.000435989323579
Tornado,changing,Before,82,0.000435989323579
Tornado,cactus,Before,82,0.000435989323579
Tornado,baker,Before,82,0.000435989323579
Tornado,gets,Before,82,0.000435989323579
Tornado,keyword,Before,82,0.000435989323579
Tornado,giant,Before,82,0.000435989323579
Tornado,scrip,Before,82,0.000435989323579
Tornado,mcdonogh,Before,82,0.000435989323579
Tornado,fucked,Before,82,0.000435989323579
Tornado,dagan,Before,82,0.000435989323579
Tornado,hampshire,Before,82,0.000435989323579
Tornado,commerce,Before,82,0.000435989323579
Tornado,ringtail,Before,82,0.000435989323579
Tornado,deaths,Before,82,0.000435989323579
Tornado,spears,Before,82,0.000435989323579
Tornado,nurses,Before,82,0.000435989323579
Tornado,ceasars,Before,82,0.000435989323579
Tornado,hawks,Before,82,0.000435989323579
Tornado,pontiac,Before,82,0.000435989323579
Tornado,kidman,Before,82,0.000435989323579
Tornado,cookiesbydesigncom,Before,82,0.000435989323579
Tornado,alta,Before,82,0.000435989323579
Tornado,jewell,Before,82,0.000435989323579
Tornado,deep,Before,82,0.000435989323579
Tornado,shadout,Before,82,0.000435989323579
Tornado,courtyard,Before,82,0.000435989323579
Tornado,monument,Before,82,0.000435989323579
Tornado,salem,Before,82,0.000435989323579
Tornado,saints,Before,82,0.000435989323579
Tornado,kawasaki,Before,82,0.000435989323579
Tornado,keith,Before,82,0.000435989323579
Tornado,lowrider,Before,82,0.000435989323579
Tornado,peach,Before,82,0.000435989323579
Tornado,whats,Before,82,0.000435989323579
Tornado,screenname,Before,82,0.000435989323579
Tornado,rico,Before,82,0.000435989323579
Tornado,ganglion,Before,82,0.000435989323579
Tornado,enumclaw,Before,82,0.000435989323579
Tornado,exams,Before,82,0.000435989323579
Tornado,savana,Before,82,0.000435989323579
Tornado,scan,Before,82,0.000435989323579
Tornado,coupon,Before,82,0.000435989323579
Tornado,inquirybased,Before,82,0.000435989323579
Tornado,northeast,Before,82,0.000435989323579
Tornado,cocaine,Before,82,0.000435989323579
Tornado,richies,Before,82,0.000435989323579
Tornado,fabric,Before,82,0.000435989323579
Tornado,heel,Before,82,0.000435989323579
Tornado,nonprofits,Before,82,0.000435989323579
Tornado,coal,Before,82,0.000435989323579
Tornado,setool,Before,82,0.000435989323579
Tornado,diablo,Before,82,0.000435989323579
Tornado,spur,Before,82,0.000435989323579
Tornado,speeding,Before,82,0.000435989323579
Tornado,plains,Before,82,0.000435989323579
Tornado,germanfest,Before,82,0.000435989323579
Tornado,mason,Before,82,0.000435989323579
Tornado,washinton,Before,82,0.000435989323579
Tornado,camron,Before,82,0.000435989323579
Tornado,sexual,Before,82,0.000435989323579
Tornado,communications,Before,82,0.000435989323579
Tornado,mapes,Before,82,0.000435989323579
Tornado,conservation,Before,82,0.000435989323579
Tornado,metro,Before,82,0.000435989323579
Tornado,manning,Before,82,0.000435989323579
Tornado,customer,Before,82,0.000435989323579
Tornado,pregnant,Before,82,0.000435989323579
Tornado,capitol,Before,82,0.000435989323579
Tornado,downloadable,Before,82,0.000435989323579
Tornado,treat,Before,82,0.000435989323579
Tornado,prepardness,Before,82,0.000435989323579
Tornado,electricaldiagrams,Before,82,0.000435989323579
Tornado,conversions,Before,82,0.000435989323579
Tornado,tents,Before,82,0.000435989323579
Tornado,whitten,Before,82,0.000435989323579
Tornado,redhead,Before,82,0.000435989323579
Tornado,wrist,Before,82,0.000435989323579
Tornado,grills,Before,82,0.000435989323579
Tornado,tins,Before,82,0.000435989323579
Tornado,dnr,Before,82,0.000435989323579
Tornado,otc,Before,82,0.000435989323579
Tornado,skinny,Before,82,0.000435989323579
Tornado,gba,Before,82,0.000435989323579
Tornado,golf,Before,82,0.000435989323579
Tornado,blogging,Before,82,0.000435989323579
Tornado,stories,Before,82,0.000435989323579
Tornado,ilcs,Before,82,0.000435989323579
Tornado,nicole,Before,82,0.000435989323579
Tornado,yossi,Before,82,0.000435989323579
Tornado,chl,Before,82,0.000435989323579
Tornado,britney,Before,82,0.000435989323579
Tornado,corsa,Before,82,0.000435989323579
Tornado,islandgullah,Before,82,0.000435989323579
Tornado,cutlets,Before,82,0.000435989323579
Tornado,pokemon,Before,82,0.000435989323579
Tornado,lemurs,Before,82,0.000435989323579
Tornado,dwarf,Before,82,0.000435989323579
