BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,EPISODE_NARRATIVE,EVENT_NARRATIVE
200604,14,1230,200604,20,1400,208259,5504043,VIRGINIA,51,2006,April    ,Wildfire,Z,32,PATRICK,RNK,2006-04-14 12:30:00,EST,2006-04-20 14:00:00,0,0,0,0,3.9M,,EMERGENCY MANAGER,"During the early afternoon of April 14th, 2006 a dissipating complex of thunderstorms moved into southwest Virginia from West Virginia. Lightning from one of the associated thunderstorms started a wildfire on Bull Mountain in central Patrick Co. Virginia. Due to dry insitu conditions, the fire grew to ultimately consume nearly 4000 forest acres of both state and private lands.  Also destroyed were 3 homes, 6 structures, and a variety of personal property.   There was a mandatory evacuation of 40 families with an additional 35 families recommended to evacuate, and many roads leading to the fire scene were closed by local officials.  The fire prompted a declartion of a State of Emergency by the Governor for Patrick Co. Va.

The only injury was an indirectly related to the fire when a firefighter sprained an ankle.",
200604,14,1430,200604,15,1700,208545,5503660,TEXAS,48,2006,April    ,Wildfire,Z,14,GRAY,AMA,2006-04-14 14:30:00,CST,2006-04-15 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire eight miles west-northwest of Pampa burned one thousand five hundred acres. There were no reports of structural damage or injuries.,
200604,15,930,200604,15,1300,206728,5496275,TEXAS,48,2006,April    ,Wildfire,Z,34,HOCKLEY,LUB,2006-04-15 09:30:00,CST,2006-04-15 13:00:00,3,0,0,0,100K,0,BROADCAST MEDIA,"
April 15 High Wind and Wildfire Event Summary:  Another potent spring-time storm system moved over the Southern Plains of the U.S. on the 15th and resulted in strong to occasionally severe westerly winds over much of the region. The winds followed several consecutive days of record high temperatures. This combined with ongoing drought conditions to create an extremely critical fire weather situation over a large part of the Southern High Plains. A large wildfire was ignited by downed power lines in Hockley County. The fire destroyed one residence and injured three people. Two of the injured were fire fighters engaged in battling the blaze. The winds were indirectly responsible for another fire that destroyed a residence in Lubbock County where a large outdoor cooker was blown over. Damage estimates for the event total $250,000.","
Damaging winds downed power lines near Levelland during the morning hours of the 15th. The downed lines sparked a dangerous wind-driven wildfire that scorched a path one half mile wide and five miles in length through the landscape south of the city. The 1,300 acre fire destroyed a trailer home. One resident was evacuated from the area and suffered smoke inhalation related injuries. Two firefighters additionally received minor injuries while battling the blaze."
200604,15,1400,200604,16,1700,208547,5503662,TEXAS,48,2006,April    ,Wildfire,Z,17,RANDALL,AMA,2006-04-15 14:00:00,CST,2006-04-16 17:00:00,0,0,0,0,180K,,FIRE DEPT/RESCUE SQUAD,A wildfire nine miles southwest of Amarillo burned seventy-five acres. The wildfire destroyed one mobile home...five outbuildings...and three vehicles. There were no reports of injuries.,
200604,15,1400,200604,17,2100,208546,5503661,TEXAS,48,2006,April    ,Wildfire,Z,19,DONLEY,AMA,2006-04-15 14:00:00,CST,2006-04-17 21:00:00,0,0,0,0,10K,,FIRE DEPT/RESCUE SQUAD,A wildfire six miles south-southeast of Clarendon burned two thousand two hundred and sixty acres. Fences were destroyed...however there were no reports of structural damage or injuries.,
200604,15,1530,200604,17,2300,208548,5503663,TEXAS,48,2006,April    ,Wildfire,Z,19,DONLEY,AMA,2006-04-15 15:30:00,CST,2006-04-17 23:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire one mile northwest of Clarendon burned eighteen thousand acres...however there were no reports of structural damage or injuries.,
200604,19,1200,200604,19,1200,208208,5503517,PENNSYLVANIA,42,2006,April    ,Wildfire,Z,54,CARBON,PHI,2006-04-19 12:00:00,EST,2006-04-19 12:00:00,0,0,0,0,0,,NEWSPAPER,"During the early afternoon of the 19th, a brush fire in Aquashicola briefly threatened a home. However, the quick response by firefighters from the Aquashicola and Palmerton fire companies kept the blaze contained to underbrush along a steep hill. No injuries were reported. While several communities declared burning bands earlier, a burn ban was issued on April 22nd for all of Carbon County.",
200604,24,1500,200604,24,2300,208549,5503664,TEXAS,48,2006,April    ,Wildfire,Z,17,RANDALL,AMA,2006-04-24 15:00:00,CST,2006-04-24 23:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire six miles south-southwest of Umbarger on the southwest side of Buffalo Lake National Wildlife Refuge burned three hundred acres. There were no reports of structural damage or injuries.,
200604,25,1515,200604,25,1900,208237,5503731,COLORADO,8,2006,April    ,Wildfire,Z,74,SOUTHERN SANGRE DE CRISTO MOUNTAINS BETWEEN 7500 & 11000 FT,PUB,2006-04-25 15:15:00,MST,2006-04-25 19:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,A wildfire consumed around 300 acres about 10 miles north northeast of Stonewall in western Las Animas County.  No structures were damaged.,
200604,27,1500,200604,27,1500,208205,5503514,DELAWARE,10,2006,April    ,Wildfire,Z,3,INLAND SUSSEX,PHI,2006-04-27 15:00:00,EST,2006-04-27 15:00:00,1,0,0,0,0,,NEWSPAPER,"The owner of the Shaffer Service Tire Store on Route 1 in Lewes, Delaware was badly injured during the afternoon of the 27th from a brush fire. The owner started a contained fire, however the fire got away from the planned burn circle near a creek. The owner suffered second-degree burns on his chest, hands, arms and right knee. First responders to the fire used buckets to get water from the nearby creek to toss onto the fire.",
200604,30,1200,200604,30,1200,208209,5503518,PENNSYLVANIA,42,2006,April    ,Wildfire,Z,54,CARBON,PHI,2006-04-30 12:00:00,EST,2006-04-30 12:00:00,0,0,0,0,0,,NEWSPAPER,"A brush fire broke out during the early afternoon on the 30th in the Summit Hill area. The fire itself started in the vicinity of a cell tower along a dirt road known as Target Road. The fire encompassed about 10 acres of woods and brush. At the height of the fire, some flames jumped several dirt roads, including Target Road. No injuries were reported as a result of this brush fire. On April 22nd, a burn ban was issued for all of Carbon County.",
200604,30,1220,200604,30,2359,208561,5503789,MICHIGAN,26,2006,April    ,Wildfire,Z,29,OSCODA,APX,2006-04-30 12:20:00,EST,2006-04-30 23:59:00,0,0,0,0,350K,,LAW ENFORCEMENT,"The Hughes Lake Fire started early in the afternoon of April 30th, near the Ogemaw/Oscoda County line, southeast of Hughes Lake.  Southeast winds of 10 to 20 mph pushed the fire quickly to the northwest.  At its peak spread rate late in the afternoon, the fire was moving at two miles per hour, with flames as high as 300 feet tall.  The fire would largely be brought under control on May 1st, with several days of mop-up activities after that.  Please see May 2006 Storm Data for a complete summary of the Hughes Lake Fire.",
200605,1,0,200605,1,1400,209856,5504969,MICHIGAN,26,2006,May      ,Wildfire,Z,29,OSCODA,APX,2006-05-01 00:00:00,EST,2006-05-01 14:00:00,0,0,0,0,250K,,LAW ENFORCEMENT,"Conditions were very dry across Northern Michigan, with most of the region seeing less than an inch of rain since the first week of April.  Vegetation was vulnerable to wildfires given the dry weather and that most trees had not greened up yet.  The Hughes Lake Fire began early in the afternoon of April 30th, ignited by an individual burning brush in a fire pit.  The fire spread northwest from Hughes Lake thanks to southeast winds of 10 to 20 mph.  The rate of spread reached as high as 2 miles per hour late in the afternoon of the 30th, with flame heights reaching 300 feet tall.  Containment activities brought the fire under control by late afternoon of May 1st, though mop-up would continue for several days after.  Crews were flown in from as far away as New Mexico and Montana to fight the fire.  At the heights of the fire, almost 300 personnel were involved in fighting the fire.  Approximately 5950 acres of timber and brushland burned, south of M-72, east of M-18, and west of M-33.  Stands of jack pine, which burn very readily, contributed to the intensity of the fire.  Sixteen structures were destroyed, though only a couple were residential, and those were likely seasonal residences.  Seven vehicles were destroyed.  A number of evacuations were ordered, some as far west as M-18 in southeast Crawford County, though most residents returned to their homes within a few days.  An American Red Cross shelter in Luzerne hosted seven individuals.  Total damage to property was conservatively estimated at $600,000.  Note that this does not include costs incurred in fighting the fire, which was in excess of $800,000.",
200605,2,1525,200605,3,2100,209949,5505586,TEXAS,48,2006,May      ,Wildfire,Z,10,HEMPHILL,AMA,2006-05-02 15:25:00,CST,2006-05-03 21:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire started by lightning fourteen miles southeast of Canadian burned eight hundred and fifty acres. There were no reports of injuries or structural damage.,
200605,2,1605,200605,5,1900,209950,5505587,TEXAS,48,2006,May      ,Wildfire,Z,10,HEMPHILL,AMA,2006-05-02 16:05:00,CST,2006-05-05 19:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire caused by lightning ten miles east-southeast of Canadian burned one thousand nine hundred and twenty acres. There were no reports of injuries or structural damage.,
200605,4,1550,200605,5,1900,209948,5505585,TEXAS,48,2006,May      ,Wildfire,Z,10,HEMPHILL,AMA,2006-05-04 15:50:00,CST,2006-05-05 19:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire twelve miles southeast of Canadian burned eight hundred and fifty acres. The wildfire was caused by lightning and two homes and two outbuildings were saved. There were no reports of injuries or structural damage.,
200605,8,900,200605,8,1800,210188,5505440,FLORIDA,12,2006,May      ,Wildfire,Z,51,HILLSBOROUGH,TBW,2006-05-08 09:00:00,EST,2006-05-08 18:00:00,0,0,0,0,,,NEWSPAPER,,"Interstate 75 was closed for six hours between Gibsonton Drive and Big Bend Road as 130 emergency workers fought the blaze with plows, helicopters, brush trucks and water tankers. Thousands of people were evacuated in developments east of the interstate when the fire jumped the road."
200605,10,500,200605,10,2200,209638,5507013,PENNSYLVANIA,42,2006,May      ,Wildfire,Z,54,CARBON,PHI,2006-05-10 05:00:00,EST,2006-05-10 22:00:00,0,0,0,0,,,NEWSPAPER,"A forest fire ripped through the Broad Mountain area in Packer Township in Carbon County. The fire was ignited by an electrical wire which snapped and fell onto the ground and set brush on fire.  At the height of the blaze, smoke could be seen as far north as Kresgeville in Monroe County and as far south as northern Dauphin County near Harrisburg. About 50 fire fighters spent most of the day containing the fire. No serious injuries or property damage was reported.",
200605,11,1240,200605,15,1700,209947,5505584,TEXAS,48,2006,May      ,Wildfire,Z,5,LIPSCOMB,AMA,2006-05-11 12:40:00,CST,2006-05-15 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire eighteen miles southwest of Lipscomb burned eighteen thousand acres. There were no reports on injuries or structural damage.,
200605,12,1317,200605,13,1700,209946,5505583,TEXAS,48,2006,May      ,Wildfire,Z,7,MOORE,AMA,2006-05-12 13:17:00,CST,2006-05-13 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire seven miles south of Dumas just east of U.S. Highway 87 was caused by welding equipment and burned two thousand four hundred and thirty acres. There were no reports of injuries or structural damage.,
200605,14,1500,200605,15,700,210653,5509842,CALIFORNIA,6,2006,May      ,Wildfire,Z,89,W CENTRAL S.J. VALLEY,HNX,2006-05-14 15:00:00,PST,2006-05-15 07:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,,The Torch Fire located 5 miles west of Coalinga in Fresno County was man-caused and burned 4500 acres before containment. No structures were lost nor was anyone injured in suppressing the fire. There was no cost given for fighting the fire.
200605,18,1700,200605,18,1800,209619,5506994,OREGON,41,2006,May      ,Wildfire,Z,44,LOWER COLUMBIA BASIN,PDT,2006-05-18 17:00:00,PST,2006-05-18 18:00:00,0,0,0,0,10K,,NEWSPAPER,,Gusty winds picked up embers from a controlled burn and started a workshop on fire just east of Hermiston.
200605,20,1512,200605,22,1700,209944,5505581,TEXAS,48,2006,May      ,Wildfire,Z,16,DEAF SMITH,AMA,2006-05-20 15:12:00,CST,2006-05-22 17:00:00,4,0,0,0,100K,,FIRE DEPT/RESCUE SQUAD,A wildfire sixteen miles north-northwest of Bootleg burned four thousand eight hundred and eighty acres. Four people were injured along with two homes saved but one home destroyed. Also...five outbuildings were saved but one outbuilding was destroyed.,
200605,20,1815,200605,21,1700,209945,5505582,TEXAS,48,2006,May      ,Wildfire,Z,6,HARTLEY,AMA,2006-05-20 18:15:00,CST,2006-05-21 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire six miles south of Romero burned two thousand and five hundred acres. The wildfire was caused by lightning and there were no reports of injuries or structural damage.,
200605,21,1515,200605,21,2300,209943,5505580,TEXAS,48,2006,May      ,Wildfire,Z,1,DALLAM,AMA,2006-05-21 15:15:00,CST,2006-05-21 23:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire started by lightning eighteen miles north-northwest of Dalhart burned four thousand and five hundred acres. There were no reports of structural damage or injuries.,
200605,21,2100,200605,28,1700,209940,5505577,TEXAS,48,2006,May      ,Wildfire,Z,18,ARMSTRONG,AMA,2006-05-21 21:00:00,CST,2006-05-28 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire nineteen miles southwest of Claude burned four thousand acres on the Harrell Ranch. The wildfire was started by lightning. Three homes and five outbuildings were saved and there were no reports of injuries or structural damage.,
200605,22,515,200605,23,1700,209942,5505579,TEXAS,48,2006,May      ,Wildfire,Z,1,DALLAM,AMA,2006-05-22 05:15:00,CST,2006-05-23 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire eighteen miles north-northwest of Dalhart burned four hundred acres and was a rekindle from an earlier wildfire. There were no reports of injuries or structural damage.,
200605,23,1515,200605,26,1700,209941,5505578,TEXAS,48,2006,May      ,Wildfire,Z,18,ARMSTRONG,AMA,2006-05-23 15:15:00,CST,2006-05-26 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire seven miles northeast of Wayside burned one thousand acres. There were no reports of injuries or structural damage. The wildfire was caused by lightning.,
200605,24,1400,200605,29,1600,212152,5512216,COLORADO,8,2006,May      ,Wildfire,Z,22,ANIMAS RIVER BASIN,GJT,2006-05-24 14:00:00,MST,2006-05-29 16:00:00,0,0,0,0,,,GOVT OFFICIAL,This fire was named the Black Ridge Wildfire and occurred about 12 miles south of Durango. The fire burned across 530 acres which primarily consisted of pinyon pine and juniper. Several residences were threatened by the blaze. The estimated cost of fighting the fire was 572 thousand dollars.,
200605,25,1400,200605,28,1700,209939,5505576,TEXAS,48,2006,May      ,Wildfire,Z,18,ARMSTRONG,AMA,2006-05-25 14:00:00,CST,2006-05-28 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire four miles south-southwest of Claude burned two thousand acres. There were no reports of injuries or structural damage. The wildfire was caused by lightning.,
200605,26,1500,200605,28,1500,212153,5512217,UTAH,49,2006,May      ,Wildfire,Z,25,TAVAPUTS PLATEAU,GJT,2006-05-26 15:00:00,MST,2006-05-28 15:00:00,0,0,0,0,,,GOVT OFFICIAL,"This fire was named the Willow Creek Wildfire and occurred in a remote area on the Tavaputs Plateau approximately 20 miles north of Thompson Springs. The fire burned over 200 acres which consisted of chapparral, juniper, and timber.",
200605,26,1600,200605,28,700,210654,5509843,CALIFORNIA,6,2006,May      ,Wildfire,Z,95,KERN CTY MTNS,HNX,2006-05-26 16:00:00,PST,2006-05-28 07:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,,"The Energy Fire was of unknown origin and burned 850 acres 8.7 miles southeast of Tehachapi in the Kern County Mountains. No structures were lost, cost to fight the fire was unknown, and no injuries occurred to fight the fire."
200605,26,2000,200605,28,1700,209938,5505575,TEXAS,48,2006,May      ,Wildfire,Z,16,DEAF SMITH,AMA,2006-05-26 20:00:00,CST,2006-05-28 17:00:00,0,0,0,0,,,FIRE DEPT/RESCUE SQUAD,A wildfire nine miles southwest of Bootleg burned seven hundred and seventy-two acres. Three homes and five outbuildings were threatened. There were no reports of structural damage or injuries. The wildfire was started by lightning.,
200605,27,1502,200605,27,2100,211420,5508277,COLORADO,8,2006,May      ,Wildfire,Z,94,EASTERN LAS ANIMAS COUNTY,PUB,2006-05-27 15:02:00,MST,2006-05-27 21:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,"A grass fire erupted in extreme eastern Las Animas County and western Baca County in the Comanche National Grasslands and on private land south and east of Kim, consuming 1500 acres.",
200605,27,1502,200605,27,2100,211420,5508278,COLORADO,8,2006,May      ,Wildfire,Z,99,SPRINGFIELD VICINITY / BACA COUNTY,PUB,2006-05-27 15:02:00,MST,2006-05-27 21:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,"A grass fire erupted in extreme eastern Las Animas County and western Baca County in the Comanche National Grasslands and on private land south and east of Kim, consuming 1500 acres.",
200605,30,1500,200605,31,700,210655,5509844,CALIFORNIA,6,2006,May      ,Wildfire,Z,91,SW S.J. VALLEY,HNX,2006-05-30 15:00:00,PST,2006-05-31 07:00:00,0,0,0,0,,,OTHER FEDERAL AGENCY,,"The Mocal Fire burned 905 acres 9 miles west of Taft in Kern County. No structures were lost, no injuries occurred, and the cost to combat the fire was unreported."
